tweet_id,tweet_time,user_id,tweet_text
1366819835993333763,2021-03-02 18:36:57,1291449051460677632,RT @BTCticker: One Bitcoin now worth $49624.362. Market Cap $925.109 Billion. Based on #coindesk BPI #bitcoin
1366814710419525633,2021-03-02 18:16:35,17781898,"Lowering The #Electricity Bill By #Mining #Cryptocurrency via @hackaday https://t.co/0QiN9ZMLey 

#CryptoNews… https://t.co/5ODSPDUH91"
1366810551494602753,2021-03-02 18:00:04,1323280062,One Bitcoin now worth $47897.270. Market Cap $892.942 Billion. Based on #coindesk BPI #bitcoin
1366787732874399749,2021-03-02 16:29:23,474139477,RT @MarcoDaCostaFX: $PYPL 💳 #PAYPAL BUYING #CRYPTO STORAGE FIRM #CURV: #COINDESK CITING SOURCES
1366786283419414530,2021-03-02 16:23:38,118794845,$PYPL 💳 #PAYPAL BUYING #CRYPTO STORAGE FIRM #CURV: #COINDESK CITING SOURCES
1366784170626867201,2021-03-02 16:15:14,712213537179959296,RT @3Sigmamarkets: #PAYPAL BUYING #CRYPTO STORAGE FIRM CURV: #COINDESK CITING SOURCES
1366781193937682440,2021-03-02 16:03:24,1275489460000559112,#PAYPAL BUYING #CRYPTO STORAGE FIRM CURV: #COINDESK CITING SOURCES
1366780353084616705,2021-03-02 16:00:04,1323280062,One Bitcoin now worth $48669.727. Market Cap $907.341 Billion. Based on #coindesk BPI #bitcoin
1366757101691949058,2021-03-02 14:27:40,892375863353892868,"#CoinDesk: #Dogecoin Bounds Onto 1,800 ATMs in the US.
https://t.co/pNGcCphln1

via @GoogleNews"
1366752035132108810,2021-03-02 14:07:32,1131854274223366144,"RT @PolyswarmU: @Polyswarm is making another run... This wouldn't be the last one.  🚀🚀🚀 Available on #Hitbtc and #Uniswap
$NCT #altcoin #Cy…"
1366750155941249025,2021-03-02 14:00:04,1323280062,One Bitcoin now worth $49054.567. Market Cap $914.512 Billion. Based on #coindesk BPI #bitcoin
1366737012242477056,2021-03-02 13:07:51,1362677809802534918,"@Polyswarm is making another run... This wouldn't be the last one.  🚀🚀🚀 Available on #Hitbtc and #Uniswap
$NCT… https://t.co/UAiR6PsEyY"
1366733458664398850,2021-03-02 12:53:43,577795812,#Bitcoin #Options #Traders Are Taking #Bullish #Bets on $75K and Higher By Summer - #CoinDesk  https://t.co/8B3QZPNjDs
1366719954431672320,2021-03-02 12:00:04,1323280062,One Bitcoin now worth $48884.322. Market Cap $911.335 Billion. Based on #coindesk BPI #bitcoin
1366689757573640192,2021-03-02 10:00:04,1323280062,One Bitcoin now worth $49166.583. Market Cap $916.593 Billion. Based on #coindesk BPI #bitcoin
1366689217259204610,2021-03-02 09:57:55,1357438684191195140,@nroushkg @CoinMarketCap @RapidsRPD That’s a game changer . We will soar with Rapids to Mars .Waiting for that day… https://t.co/ojA1YaMcAD
1366659557783666688,2021-03-02 08:00:04,1323280062,One Bitcoin now worth $48500.582. Market Cap $904.174 Billion. Based on #coindesk BPI #bitcoin
1366629360833335297,2021-03-02 06:00:05,1323280062,One Bitcoin now worth $48780.422. Market Cap $909.386 Billion. Based on #coindesk BPI #bitcoin
1366599158912741378,2021-03-02 04:00:04,1323280062,One Bitcoin now worth $49020.048. Market Cap $913.850 Billion. Based on #coindesk BPI #bitcoin
1366583052768526336,2021-03-02 02:56:04,1355278989993136131,"RT @NathanW97552101: Let's Rocket, dont stop now, #DOGE let's have #DogecoinToTheMoon then #DogecointoMars the #DogecointoPluto!!!  Who's u…"
1366580225593778178,2021-03-02 02:44:50,1355278989993136131,"Let's Rocket, dont stop now, #DOGE let's have #DogecoinToTheMoon then #DogecointoMars the #DogecointoPluto!!!  Who'… https://t.co/AIdBSw59vA"
1366568963199623171,2021-03-02 02:00:05,1323280062,One Bitcoin now worth $49455.343. Market Cap $921.962 Billion. Based on #coindesk BPI #bitcoin
1366538763820744706,2021-03-02 00:00:05,1323280062,One Bitcoin now worth $49624.362. Market Cap $925.109 Billion. Based on #coindesk BPI #bitcoin
1367263340175654913,2021-03-03 23:59:17,1339304522003472387,"This guys wins trades in 2 minutes. 👀
#Blockchain #Cryptocurrency #Crypto #BitcoinTalk #CoinDesk https://t.co/LLZqS3NXDS"
1367242890288660485,2021-03-03 22:38:01,931640982566731779,"Valkyrie Digital Assets filed an application recently for a Bitcoin ETF, the second such filing in the last 30 days… https://t.co/kzulvofqdL"
1367233339413921796,2021-03-03 22:00:04,1323280062,One Bitcoin now worth $50952.370. Market Cap $949.957 Billion. Based on #coindesk BPI #bitcoin
1367220742639730693,2021-03-03 21:10:01,336257832,"Former SEC Branch Chief @LisaBraganca joins ""First Mover"" to provide her insights into how Gensler could reshape th… https://t.co/8qUc3hAoR1"
1367203189787922432,2021-03-03 20:00:16,1323280062,One Bitcoin now worth $50887.618. Market Cap $948.746 Billion. Based on #coindesk BPI #bitcoin
1367193085235634183,2021-03-03 19:20:07,118228411,"RT @iswholdings: The Hot Debate: Can Bitcoin Help People Who Aren't Already Rich? And What Is Bitcoin, Exactly? - CoinDesk https://t.co/NjJ…"
1367192997754978306,2021-03-03 19:19:46,118228411,"RT @iswholdings: Bitcoin Retakes $50K, a Key Level for a Bull Revival - CoinDesk https://t.co/xAJkjZOJYL

#ISWHoldings #Bitcoin #CoinDesk h…"
1367182621982261251,2021-03-03 18:38:32,1054030398030835717,"RT @iswholdings: The Hot Debate: Can Bitcoin Help People Who Aren't Already Rich? And What Is Bitcoin, Exactly? - CoinDesk https://t.co/NjJ…"
1367172944242356226,2021-03-03 18:00:05,1323280062,One Bitcoin now worth $51374.944. Market Cap $957.827 Billion. Based on #coindesk BPI #bitcoin
1367171431054929920,2021-03-03 17:54:04,743700121997578240,"$Hive Blockchain Sees Q3 Crypto Mining Income Double to $13.7M - CoinDesk

https://t.co/33x46tI363

#HiveBlockchain… https://t.co/5fYH4woCzF"
1367162025739227151,2021-03-03 17:16:42,2270756894,"RT @iswholdings: The Hot Debate: Can Bitcoin Help People Who Aren't Already Rich? And What Is Bitcoin, Exactly? - CoinDesk https://t.co/NjJ…"
1367158395736891396,2021-03-03 17:02:16,3091473064,"RT @iswholdings: The Hot Debate: Can Bitcoin Help People Who Aren't Already Rich? And What Is Bitcoin, Exactly? - CoinDesk https://t.co/NjJ…"
1367152614044016643,2021-03-03 16:39:18,3091473064,"RT @iswholdings: Bitcoin Retakes $50K, a Key Level for a Bull Revival - CoinDesk https://t.co/xAJkjZOJYL

#ISWHoldings #Bitcoin #CoinDesk h…"
1367151851557314565,2021-03-03 16:36:16,242980801,"RT @iswholdings: Bitcoin Retakes $50K, a Key Level for a Bull Revival - CoinDesk https://t.co/xAJkjZOJYL

#ISWHoldings #Bitcoin #CoinDesk h…"
1367148087253340167,2021-03-03 16:21:19,743839010,"RT @iswholdings: The Hot Debate: Can Bitcoin Help People Who Aren't Already Rich? And What Is Bitcoin, Exactly? - CoinDesk https://t.co/NjJ…"
